Query	Hit	Perc_ID	qlen	length	mismatch	gapopen	qstart	qend	sstart	ssend	evalue
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_13982_length_1568_cov_100.023133;tet(Q)	98.978	1574	1565	16	0	6	1570	1565	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_3903_length_3463_cov_73.936326;tet(Q)	98.793	1574	1574	19	0	1	1574	1915	342	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_3020_length_3389_cov_21.496401;tet(Q)	98.854	1574	1570	18	0	1	1570	1570	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_10661_length_1668_cov_363.684439;tet(Q)	98.729	1574	1574	20	0	1	1574	1	1574	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_14220_length_1577_cov_119.362024;tet(Q)	98.729	1574	1574	20	0	1	1574	1	1574	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_16313_length_1668_cov_119.587725;tet(Q)	98.729	1574	1574	20	0	1	1574	1666	93	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_8905_length_1577_cov_110.275296;tet(Q)	98.729	1574	1573	20	0	1	1573	1573	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_9057_length_1668_cov_79.481711;tet(Q)	98.666	1574	1574	21	0	1	1574	1666	93	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_11143_length_1572_cov_135.609097;tet(Q)	98.726	1574	1570	20	0	1	1570	1570	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_8165_length_1790_cov_163.016138;tet(Q)	98.602	1574	1574	22	0	1	1574	1786	213	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_10779_length_1572_cov_146.844430;tet(Q)	98.662	1574	1570	21	0	1	1570	1570	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_3309_length_1572_cov_154.325643;tet(Q)	98.662	1574	1570	21	0	1	1570	1570	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_15737_length_1698_cov_31.198418;tet(Q)	98.475	1574	1574	24	0	1	1574	1666	93	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_16908_length_1668_cov_103.792312;tet(Q)	98.475	1574	1574	24	0	1	1574	1	1574	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_12470_length_1668_cov_254.331680;tet(Q)	98.475	1574	1574	24	0	1	1574	1	1574	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_14049_length_1577_cov_172.388962;tet(Q)	98.474	1574	1573	24	0	1	1573	1573	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_16399_length_1668_cov_85.007440;tet(Q)	98.412	1574	1574	25	0	1	1574	1	1574	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_4903_length_3483_cov_160.739498;tet(Q)	98.412	1574	1574	25	0	1	1574	7	1580	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_16299_length_1693_cov_139.641636;tet(Q)	98.412	1574	1574	25	0	1	1574	1666	93	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_1042_length_8929_cov_83.902862;tet(Q)	98.412	1574	1574	25	0	1	1574	1903	330	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_12264_length_1577_cov_95.457293;tet(Q)	98.411	1574	1573	25	0	1	1573	1573	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_8768_length_1956_cov_110.265650;tet(Q)	98.348	1574	1574	26	0	1	1574	1915	342	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_13315_length_1602_cov_162.349709;tet(Q)	98.347	1574	1573	26	0	1	1573	1573	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_14287_length_1595_cov_184.539610;tet(Q)	98.285	1574	1574	27	0	1	1574	1591	18	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_9824_length_1671_cov_119.665223;tet(Q)	98.285	1574	1574	27	0	1	1574	1639	66	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_10628_length_1693_cov_56.489011;tet(Q)	98.285	1574	1574	27	0	1	1574	7	1580	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_8316_length_2515_cov_49.763821;tet(Q)	98.285	1574	1574	27	0	1	1574	1915	342	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_14593_length_1572_cov_255.901780;tet(Q)	98.281	1574	1571	27	0	1	1571	1	1571	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_18242_length_1577_cov_134.864652;tet(Q)	98.22	1574	1573	28	0	1	1573	1573	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_11423_length_1668_cov_280.386237;tet(Q)	98.158	1574	1574	29	0	1	1574	1	1574	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_7685_length_2491_cov_18.384236;tet(Q)	98.094	1574	1574	30	0	1	1574	7	1580	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_10503_length_1577_cov_51.844941;tet(Q)	98.093	1574	1573	30	0	1	1573	1573	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_154_length_20451_cov_19.115758;tet(Q)	98.03	1574	1574	31	0	1	1574	7	1580	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_12583_length_1597_cov_370.380026;tet(Q)	98.027	1574	1571	31	0	1	1571	7	1577	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_12345_length_1572_cov_74.804878;tet(Q)	98.025	1574	1570	31	0	1	1570	1570	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_8925_length_1668_cov_114.340360;tet(Q)	97.205	1574	1574	44	0	1	1574	1	1574	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_2796_length_5660_cov_98.041927;tet(Q)	96.823	1574	1574	50	0	1	1574	1915	342	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_5946_length_1514_cov_22.660727;tet(Q)	98.616	1574	1445	20	0	130	1574	1	1445	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_14722_length_1409_cov_73.066470;tet(Q)	98.578	1574	1406	20	0	1	1406	1	1406	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_20754_length_1390_cov_18.335581;tet(Q)	98.773	1574	1385	17	0	189	1573	1385	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_17107_length_1209_cov_99.117851;tet(Q)	98.509	1574	1207	18	0	1	1207	1207	1	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_14161_length_1777_cov_11.603949;tet(Q)	91.042	1574	1574	141	0	1	1574	1699	126	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_14467_length_1178_cov_119.548531;tet(Q)	99.445	1574	1082	6	0	493	1574	1	1082	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_23944_length_1061_cov_110.553678;tet(Q)	98.86	1574	965	11	0	610	1574	1	965	0
NODE_12600_length_1577_cov_272.112352;tet(Q)	NODE_23703_length_1142_cov_4.542778;tet(Q)	99.676	1574	926	3	0	649	1574	1	926	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_13317_length_1916_cov_10.991940;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_857_length_9742_cov_21.494064;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_22442_length_1117_cov_25.283427;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_31746_length_1068_cov_15.899309;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_11031_length_1570_cov_25.416502;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_1828_length_7348_cov_60.807761;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_21355_length_1035_cov_188.610204;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_6407_length_1072_cov_34.965585;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_8674_length_2432_cov_219.059739;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_208_length_19876_cov_78.269361;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_741_length_14313_cov_15.850330;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_12687_length_1998_cov_16.211014;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_6122_length_2743_cov_117.949405;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_12662_length_1304_cov_42.927142;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_1656_length_5548_cov_28.305116;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_17361_length_1091_cov_12.865830;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_14855_length_1481_cov_276.142356;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_25032_length_1255_cov_7.532500;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_5793_length_2540_cov_43.983903;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_641_length_10801_cov_15.155965;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_2411_length_4774_cov_36.453062;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_13278_length_1269_cov_15.455519;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_16818_length_1397_cov_41.974665;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_4068_length_3620_cov_125.704067;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_21308_length_1039_cov_4.583333;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_15642_length_1329_cov_8.523548;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_7986_length_1185_cov_50.384956;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_20015_length_1054_cov_32.557558;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_15653_length_1386_cov_51.339594;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_20425_length_1194_cov_29.798068;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_21905_length_1382_cov_61.578749;cfxA6	99.687	959	959	3	0	1	959	1	959	0
NODE_21355_length_1035_cov_188.610204;cfxA6	NODE_19011_length_1318_cov_4.332542;cfxA6	99.678	959	931	3	0	1	931	931	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_5847_length_2965_cov_27.212715;tet(O)	100	1916	1916	0	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_6786_length_3234_cov_21.386285;tet(O)	99.948	1916	1915	1	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_8378_length_2234_cov_38.088114;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_10701_length_2227_cov_69.389042;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_8385_length_2494_cov_51.936039;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_7373_length_2381_cov_45.672399;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_3939_length_3151_cov_14.405362;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_7358_length_2268_cov_20.857659;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_5702_length_2757_cov_93.502591;tet(O)	99.843	1916	1916	3	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_10499_length_2223_cov_52.853321;tet(O)	99.843	1916	1916	3	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_6673_length_2610_cov_2.951859;tet(O)	99.791	1916	1916	4	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_1788_length_6478_cov_19.186829;tet(O)	99.791	1916	1916	4	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_3209_length_3048_cov_22.417641;tet(O)	99.791	1916	1916	4	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_1957_length_3978_cov_3.386184;tet(O)	99.791	1916	1916	4	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_3969_length_3300_cov_13.007088;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_9154_length_2223_cov_24.075646;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_1093_length_10744_cov_38.068201;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_7442_length_2268_cov_25.048803;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_1897_length_6077_cov_28.752242;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_7004_length_2535_cov_22.711694;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_3746_length_3339_cov_5.112058;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_4577_length_2280_cov_26.506517;tet(O)	99.739	1916	1916	5	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_5647_length_2803_cov_8.473435;tet(O)	99.739	1916	1915	5	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_8415_length_2491_cov_42.014778;tet(O)	99.739	1916	1915	5	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_1193_length_7620_cov_11.829874;tet(O)	99.687	1916	1916	6	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_17_length_54832_cov_23.768699;tet(O)	99.687	1916	1916	6	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_5807_length_3187_cov_18.301086;tet(O)	99.687	1916	1916	6	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_2703_length_3801_cov_9.530432;tet(O)	99.687	1916	1915	6	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_11294_length_2227_cov_33.452118;tet(O)	99.634	1916	1915	7	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_1339_length_2488_cov_29.609947;tet(O)	99.582	1916	1916	8	0	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_47_length_41657_cov_26.713091;tet(O)	99.582	1916	1915	8	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_117_length_33266_cov_14.588118;tet(O)	99.582	1916	1915	8	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_7728_length_2481_cov_86.298434;tet(O)	99.426	1916	1915	11	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_5143_length_2490_cov_29.016427;tet(O)	99.373	1916	1915	12	0	1	1915	1915	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_8375_length_2227_cov_29.787293;tet(O)	98.696	1916	1917	23	2	1	1916	1	1916	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_9231_length_1731_cov_21.985084;tet(O)	99.929	1916	1403	1	0	513	1915	1403	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_10747_length_1380_cov_44.236981;tet(O)	99.918	1916	1217	1	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_12326_length_1488_cov_32.419400;tet(O)	99.918	1916	1217	1	0	700	1916	1	1217	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_14991_length_1471_cov_36.389831;tet(O)	99.836	1916	1217	2	0	700	1916	1	1217	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_14861_length_1484_cov_62.979706;tet(O)	99.836	1916	1217	2	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_17716_length_1584_cov_67.200785;tet(O)	99.753	1916	1217	3	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_17152_length_1380_cov_42.498113;tet(O)	99.753	1916	1217	3	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_9944_length_2036_cov_34.543160;tet(O)	99.351	1916	1232	8	0	684	1915	1232	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_13462_length_1488_cov_30.113050;tet(O)	99.589	1916	1217	5	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_11748_length_2003_cov_24.278234;tet(O)	100	1916	1202	0	0	715	1916	1	1202	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_13650_length_1488_cov_21.291696;tet(O)	99.507	1916	1217	6	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_12799_length_1529_cov_25.628901;tet(O)	99.425	1916	1217	7	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_12367_length_1488_cov_34.017446;tet(O)	99.26	1916	1217	9	0	699	1915	1217	1	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_24301_length_1122_cov_30.182755;tet(O)	99.815	1916	1079	2	0	1	1079	1	1079	0
NODE_5847_length_2965_cov_27.212715;tet(O)	NODE_28762_length_1110_cov_39.140284;tet(O)	100	1916	1067	0	0	1	1067	1	1067	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_10701_length_2227_cov_69.389042;tet(O)	100	1916	1916	0	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_5702_length_2757_cov_93.502591;tet(O)	99.948	1916	1916	1	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_10499_length_2223_cov_52.853321;tet(O)	99.948	1916	1916	1	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_6786_length_3234_cov_21.386285;tet(O)	99.948	1916	1915	1	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_6673_length_2610_cov_2.951859;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_1788_length_6478_cov_19.186829;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_3209_length_3048_cov_22.417641;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_8378_length_2234_cov_38.088114;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_5847_length_2965_cov_27.212715;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_8385_length_2494_cov_51.936039;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_7373_length_2381_cov_45.672399;tet(O)	99.896	1916	1916	2	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_3939_length_3151_cov_14.405362;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_9154_length_2223_cov_24.075646;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_1093_length_10744_cov_38.068201;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_7442_length_2268_cov_25.048803;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_1897_length_6077_cov_28.752242;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_7358_length_2268_cov_20.857659;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_7004_length_2535_cov_22.711694;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_3746_length_3339_cov_5.112058;tet(O)	99.896	1916	1915	2	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_5647_length_2803_cov_8.473435;tet(O)	99.843	1916	1915	3	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_8415_length_2491_cov_42.014778;tet(O)	99.843	1916	1915	3	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_1193_length_7620_cov_11.829874;tet(O)	99.791	1916	1916	4	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_1957_length_3978_cov_3.386184;tet(O)	99.791	1916	1916	4	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_5807_length_3187_cov_18.301086;tet(O)	99.791	1916	1916	4	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_3969_length_3300_cov_13.007088;tet(O)	99.791	1916	1915	4	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_4577_length_2280_cov_26.506517;tet(O)	99.739	1916	1916	5	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_17_length_54832_cov_23.768699;tet(O)	99.687	1916	1916	6	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_117_length_33266_cov_14.588118;tet(O)	99.687	1916	1915	6	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_11294_length_2227_cov_33.452118;tet(O)	99.634	1916	1915	7	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_1339_length_2488_cov_29.609947;tet(O)	99.582	1916	1916	8	0	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_47_length_41657_cov_26.713091;tet(O)	99.582	1916	1915	8	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_2703_length_3801_cov_9.530432;tet(O)	99.582	1916	1915	8	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_7728_length_2481_cov_86.298434;tet(O)	99.426	1916	1915	11	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_5143_length_2490_cov_29.016427;tet(O)	99.373	1916	1915	12	0	1	1915	1915	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_8375_length_2227_cov_29.787293;tet(O)	98.8	1916	1917	21	2	1	1916	1	1916	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_9231_length_1731_cov_21.985084;tet(O)	99.786	1916	1403	3	0	513	1915	1403	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_17716_length_1584_cov_67.200785;tet(O)	99.918	1916	1217	1	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_12326_length_1488_cov_32.419400;tet(O)	99.918	1916	1217	1	0	700	1916	1	1217	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_9944_length_2036_cov_34.543160;tet(O)	99.513	1916	1232	6	0	684	1915	1232	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_14991_length_1471_cov_36.389831;tet(O)	99.836	1916	1217	2	0	700	1916	1	1217	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_14861_length_1484_cov_62.979706;tet(O)	99.836	1916	1217	2	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_10747_length_1380_cov_44.236981;tet(O)	99.753	1916	1217	3	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_17152_length_1380_cov_42.498113;tet(O)	99.753	1916	1217	3	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_13462_length_1488_cov_30.113050;tet(O)	99.589	1916	1217	5	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_12799_length_1529_cov_25.628901;tet(O)	99.589	1916	1217	5	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_13650_length_1488_cov_21.291696;tet(O)	99.507	1916	1217	6	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_12367_length_1488_cov_34.017446;tet(O)	99.425	1916	1217	7	0	699	1915	1217	1	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_11748_length_2003_cov_24.278234;tet(O)	99.834	1916	1202	2	0	715	1916	1	1202	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_24301_length_1122_cov_30.182755;tet(O)	99.815	1916	1079	2	0	1	1079	1	1079	0
NODE_10701_length_2227_cov_69.389042;tet(O)	NODE_28762_length_1110_cov_39.140284;tet(O)	100	1916	1067	0	0	1	1067	1	1067	0
NODE_12687_length_1998_cov_16.211014;cfxA6	NODE_208_length_19876_cov_78.269361;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_12687_length_1998_cov_16.211014;cfxA6	NODE_741_length_14313_cov_15.850330;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_12687_length_1998_cov_16.211014;cfxA6	NODE_12687_length_1998_cov_16.211014;cfxA6	100	959	959	0	0	1	959	1	959	0
